product_id,site,title,author,handle,variant_id,condition,source,country,format,used_price,new_price,ref_source,pct_off,quality,isbn13,isbn10,barcode,upc,sku,stock,publisher,list_price_us,rrp,url
9787349500177,wob,An Introduction to Categorical Data Analysis,Alan Agresti,introduction-to-categorical-data-analysis-book-alan-agresti-9780471226185,49805084426513,GOOD,SBYB,US,,4.39,196.95,list_price,0.9777,True,9780471226185,0471226181,9780471226185,,CIN0471226181G,1,Wiley-Interscience,196.95,181.0,https://www.worldofbooks.com/products/introduction-to-categorical-data-analysis-book-alan-agresti-9780471226185?variant=49805084426513
10118743752977,wob,An Introduction to Time Series Analysis and Forecasting,Robert Alan Yaffee,introduction-to-time-series-analysis-and-forecasting-book-robert-alan-yaffee-9780127678702,51324516598033,GOOD,SBYB,US,,4.56,158.19,store_new,0.9712,True,9780127678702,0127678700,9780127678702,,CIN0127678700G,3,Elsevier Science Publishing Co Inc,139,96.0,https://www.worldofbooks.com/products/introduction-to-time-series-analysis-and-forecasting-book-robert-alan-yaffee-9780127678702?variant=51324516598033
10338628534545,wob,Introduction to Time Series Analysis and Forecasting,Douglas C Montgomery,introduction-to-time-series-analysis-and-forecasting-book-douglas-c-montgomery-9780471653974,51263880888593,GOOD,SBYB,US,,5.78,168.5,list_price,0.9657,True,9780471653974,0471653977,9780471653974,,CIN0471653977G,1,John Wiley and Sons Ltd,168.5,128.0,https://www.worldofbooks.com/products/introduction-to-time-series-analysis-and-forecasting-book-douglas-c-montgomery-9780471653974?variant=51263880888593
9307689,tb,Applied Bayesian Forecasting and Time Series Analysis (Chapman & Hall/CRC Texts in Statistical Science),Andy Pole ; Mike West ; Jeff Harrison ; Mike West,applied-bayesian-forecasting-and-time-series-analysis/9307689,,VERY_GOOD,,,Hardcover,9.99,280.0,store_new,0.9643,True,9780412044014,0412044013,9780412044014,,,240,,280.0,,https://www.thriftbooks.com/w/applied-bayesian-forecasting-and-time-series-analysis/9307689/
251476,tb,Artificial Intelligence: A Modern Approach,Stuart Russell ; Peter Norvig,artificial-intelligence-a-modern-approach_peter-norvig_stuart-j-russell/251476,,ACCEPTABLE,,,Paperback,9.39,247.52,store_new,0.9621,True,9780137903955,0137903952,9780137903955,,,1,,132.0,,https://www.thriftbooks.com/w/artificial-intelligence-a-modern-approach_peter-norvig_stuart-j-russell/251476/
376519,tb,Introductory Techniques for 3-D Computer Vision,Emanuele Trucco ; Alessandro Verri,introductory-techniques-for-3-d-computer-vision_emanuele-trucco_alessandro-verri/376519,,GOOD,,,Hardcover,6.19,131.0,list_price,0.9527,True,9780132611084,0132611082,9780132611084,,,4,,131.0,,https://www.thriftbooks.com/w/introductory-techniques-for-3-d-computer-vision_emanuele-trucco_alessandro-verri/376519/
9792603193617,wob,Design and Analysis of Experiments,Douglas C Montgomery,design-and-analysis-of-experiments-book-douglas-c-montgomery-9780471487357,51612443672849,WELL_READ,SBYB,US,,9.28,170.95,list_price,0.9457,True,9780471487357,047148735X,9780471487357,,CIN047148735XA,1,John Wiley and Sons Ltd,170.95,126.0,https://www.worldofbooks.com/products/design-and-analysis-of-experiments-book-douglas-c-montgomery-9780471487357?variant=51612443672849
9356884,tb,Introduction to Time Series Analysis and Forecasting (Wiley Series in Probability and Statistics),Douglas C. Montgomery ; Cheryl L Jennings ; Cheryl L. Jennings,introduction-to-time-series-analysis-and-forecasting-wiley-series-in-probability-and-statistics/9356884,,VERY_GOOD,,,Hardcover,8.19,133.38,store_new,0.9386,True,9780471653974,0471653977,9780471653974,,,2,,168.5,,https://www.thriftbooks.com/w/introduction-to-time-series-analysis-and-forecasting-wiley-series-in-probability-and-statistics/9356884/
10122429956369,wob,Introduction to Time Series and Forecasting,Peter J Brockwell,introduction-to-time-series-and-forecasting-book-peter-j-brockwell-9780387953519,50492032024849,GOOD,SBYB,US,,5.7,82.62,list_price,0.931,True,9780387953519,0387953515,9780387953519,,CIN0387953515G,2,Springer-Verlag New York Inc.,,82.62,https://www.worldofbooks.com/products/introduction-to-time-series-and-forecasting-book-peter-j-brockwell-9780387953519?variant=50492032024849
9797942444305,wob,Natural Language Processing with Python,Steven Bird,natural-language-processing-with-python-book-steven-bird-9780596516499,49884868149521,WELL_READ,SBYB,US,,3.88,54.39,,0.9287,True,9780596516499,,9780596516499,,,,O'Reilly Media,59.99,47.99,https://www.worldofbooks.com/products/natural-language-processing-with-python-book-steven-bird-9780596516499?variant=49884868149521
369765,tb,Foundations of Statistical Natural Language Processing,Christopher D. Manning,foundations-of-statistical-natural-language-processing_hinrich-schtze_christopher-d-manning/369765,,GOOD,,,Hardcover,9.09,125.0,list_price,0.9273,True,9780262133609,0262133601,9780262133609,,,6,,125.0,,https://www.thriftbooks.com/w/foundations-of-statistical-natural-language-processing_hinrich-schtze_christopher-d-manning/369765/
9944877072657,wob,Learning Opencv,Gary Bradski,learning-opencv-book-gary-bradski-9780596516130,51326937760017,WELL_READ,SBYB,US,,3.98,49.99,,0.9204,True,9780596516130,,9780596516130,,,,O'Reilly Media,49.99,39.99,https://www.worldofbooks.com/products/learning-opencv-book-gary-bradski-9780596516130?variant=51326937760017
11147142430993,wob,"SAS for Forecasting Time Series, Second Edition",Phd John C Brocklebank,sas-for-forecasting-time-series-second-edition-book-phd-john-c-brocklebank-9781590471821,53835810930961,VERY_GOOD,SBYB,US,,5.88,68.95,list_price,0.9147,True,9781590471821,1590471822,9781590471821,,CIN1590471822VG,1,SAS Publishing,68.95,43.71,https://www.worldofbooks.com/products/sas-for-forecasting-time-series-second-edition-book-phd-john-c-brocklebank-9781590471821?variant=53835810930961
9811335053585,wob,Forecasting Economic Time Series,Michael Clements,forecasting-economic-time-series-book-michael-clements-9780521634809,52631634542865,VERY_GOOD,SBYB,US,,5.73,67.0,store_new,0.9145,True,9780521634809,0521634806,9780521634809,,CIN0521634806VG,2,Cambridge University Press,62.99,47.0,https://www.worldofbooks.com/products/forecasting-economic-time-series-book-michael-clements-9780521634809?variant=52631634542865
9871549595921,wob,Machine Learning for Hackers,Drew Conway,machine-learning-for-hackers-book-drew-conway-9781449303716,51720686174481,WELL_READ,SBYB,US,,4.18,45.89,,0.9089,True,9781449303716,,9781449303716,,,,O'Reilly Media,49.99,39.99,https://www.worldofbooks.com/products/machine-learning-for-hackers-book-drew-conway-9781449303716?variant=51720686174481
9857657504017,wob,Transformers for Natural Language Processing,Denis Rothman,transformers-for-natural-language-processing-book-denis-rothman-9781803247335,49697932312849,GOOD,SBYB,US,,9.18,93.99,,0.9023,True,9781803247335,,9781803247335,,,,Packt Publishing Limited,89.99,70.99,https://www.worldofbooks.com/products/transformers-for-natural-language-processing-book-denis-rothman-9781803247335?variant=49697932312849
9797094113553,wob,Doing Data Science,Cathy O'neill,doing-data-science-book-cathy-o-neill-9781449358655,50496164888849,VERY_GOOD,SBYB,US,,4.78,47.69,,0.8998,True,9781449358655,,9781449358655,,,,O'Reilly Media,54.99,43.99,https://www.worldofbooks.com/products/doing-data-science-book-cathy-o-neill-9781449358655?variant=50496164888849
3213980,tb,An Introduction to Statistical Learning: with Applications in R,Trevor Hastie ; Daniela Witten ; Gareth James ; Robert Tibshirani,an-introduction-to-statistical-learning-with-applications-in-r_trevor-hastie_robert-tibshirani/3213980,,VERY_GOOD,,,Hardcover,10.19,99.99,store_new,0.8981,True,9781461471370,1461471370,9781461471370,,,12,,79.99,,https://www.thriftbooks.com/w/an-introduction-to-statistical-learning-with-applications-in-r_trevor-hastie_robert-tibshirani/3213980/
881386,tb,Forecasting Economic Time Series,Michael Clements ; Michael P. Clements,forecasting-economic-time-series_michael-clements_david-hendry/881386,,LIKE_NEW,,,Paperback,7.29,69.86,store_new,0.8956,True,9780521634809,0521634806,9780521634809,,,185,,59.99,,https://www.thriftbooks.com/w/forecasting-economic-time-series_michael-clements_david-hendry/881386/
9781727166737,wob,Time Series Models for Business and Economic Forecasting,Philip Hans Franses,time-series-models-for-business-and-economic-forecasting-book-philip-hans-franses-9780521586412,53752053956881,GOOD,SBYB,US,,5.18,48.0,list_price,0.8921,True,9780521586412,0521586410,9780521586412,,CIN0521586410G,1,Cambridge University Press,48,27.99,https://www.worldofbooks.com/products/time-series-models-for-business-and-economic-forecasting-book-philip-hans-franses-9780521586412?variant=53752053956881
10357105721617,wob,Time Series Analysis and Forecasting by Example,Murat Kulahci,time-series-analysis-and-forecasting-by-example-book-murat-kulahci-9780470540640,51326269391121,GOOD,SBYB,US,,18.74,172.95,list_price,0.8916,True,9780470540640,0470540648,9780470540640,,CIN0470540648G,2,Wiley,172.95,126.95,https://www.worldofbooks.com/products/time-series-analysis-and-forecasting-by-example-book-murat-kulahci-9780470540640?variant=51326269391121
10378771955985,wob,Time Series Models for Business and Economic Forecasting,Philip Hans Franses,time-series-models-for-business-and-economic-forecasting-book-philip-hans-franses-9780521520911,52736662896913,GOOD,SBYB,US,,7.83,71.89,store_new,0.8911,True,9780521520911,0521520916,9780521520911,,CIN0521520916G,1,Cambridge University Press,71.99,47.0,https://www.worldofbooks.com/products/time-series-models-for-business-and-economic-forecasting-book-philip-hans-franses-9780521520911?variant=52736662896913
9801468379409,wob,Python Machine Learning,Sebastian Raschka,python-machine-learning-book-sebastian-raschka-9781783555130,49865364013329,GOOD,SBYB,US,,5.38,48.99,,0.8902,True,9781783555130,,9781783555130,,,,Packt Publishing Limited,48.99,38.99,https://www.worldofbooks.com/products/python-machine-learning-book-sebastian-raschka-9781783555130?variant=49865364013329
545946,tb,Time Series Models for Business and Economic Forecasting (Themes in Modern Econometrics),Philip Hans Franses,time-series-models-for-business-and-economic-forecasting-themes-in-modern-econometrics_philip-hans-franses/545946,,GOOD,,,Paperback,8.89,79.58,store_new,0.8883,True,9780521586412,0521586410,9780521586412,,,2,,48.0,,https://www.thriftbooks.com/w/time-series-models-for-business-and-economic-forecasting-themes-in-modern-econometrics_philip-hans-franses/545946/
254419,tb,Machine Learning,Tom M. Mitchell ; Mitchell,machine-learning_tom-m-mitchell_mitchell-tom-m-mitchell-tom-m/254419,,GOOD,,,Paperback,37.79,317.05,list_price,0.8808,True,9780070428072,0070428077,9780070428072,,,2,,317.05,,https://www.thriftbooks.com/w/machine-learning_tom-m-mitchell_mitchell-tom-m-mitchell-tom-m/254419/
10049390838033,wob,Forecasting Time Series Data with Facebook Prophet,Greg Rafferty,forecasting-time-series-data-with-facebook-prophet-book-greg-rafferty-9781800568532,53357363593489,WELL_READ,SBYB,US,,6.46,52.99,store_new,0.8781,True,9781800568532,1800568533,9781800568532,,CIN1800568533A,1,Packt Publishing Limited,55.99,41.99,https://www.worldofbooks.com/products/forecasting-time-series-data-with-facebook-prophet-book-greg-rafferty-9781800568532?variant=53357363593489
19576666,tb,Neural Network Methods in Natural Language Processing,Yoav Goldberg,neural-network-methods-in-natural-language-processing-synthesis-lectures-on-human-language-technologies_yoav-goldberg/19576666,,LIKE_NEW,,,Paperback,8.89,69.99,store_new,0.873,True,9781627052986,1627052984,9781627052986,,,4,,74.95,,https://www.thriftbooks.com/w/neural-network-methods-in-natural-language-processing-synthesis-lectures-on-human-language-technologies_yoav-goldberg/19576666/
336055,tb,Learning OpenCV: Computer Vision with the OpenCV Library,Adrian Kaehler ; Gary Bradski,learning-opencv-computer-vision-with-the-opencv-library_gary-bradski_adrian-kaehler/336055,,GOOD,,,Paperback,6.39,49.99,store_new,0.8722,True,9780596516130,0596516134,9780596516130,,,243,,49.99,,https://www.thriftbooks.com/w/learning-opencv-computer-vision-with-the-opencv-library_gary-bradski_adrian-kaehler/336055/
1797443,tb,Natural Language Processing with Python,Steven    Bird ; Edward Loper ; Ewan Klein,natural-language-processing-with-python_edward-loper_ewan-klein/1797443,,VERY_GOOD,,,Paperback,7.89,59.99,store_new,0.8685,True,9780596516499,0596516495,9780596516499,,,161,,59.99,,https://www.thriftbooks.com/w/natural-language-processing-with-python_edward-loper_ewan-klein/1797443/
19408855,tb,"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems",Aurélien Géron,hands-on-machine-learning-with-scikit-learn-and-tensorflow-concepts-tools-and-techniques-to-build-intelligent-systems_aurlien-gron/19408855,,GOOD,,,Paperback,6.89,51.71,store_new,0.8668,True,9781491962299,1491962291,9781491962299,,,4,,59.99,,https://www.thriftbooks.com/w/hands-on-machine-learning-with-scikit-learn-and-tensorflow-concepts-tools-and-techniques-to-build-intelligent-systems_aurlien-gron/19408855/
36514681,tb,"Transformers for Natural Language Processing: Build, train, and fine-tune deep neural network architectures for NLP with Python, PyTorch, TensorFlow, BERT, and GPT-3, 2nd Edition",Denis Rothman,transformers-for-natural-language-processing-build-train-and-fine-tune-deep-neural-network-architectures-for-nlp-with-python-pytorch-tensorflow-bert-and-gpt-3-2nd-edition_denis-rothman/36514681,,VERY_GOOD,,,Paperback,10.59,77.79,store_new,0.8639,True,9781803247335,1803247339,9781803247335,,,192,,93.99,,https://www.thriftbooks.com/w/transformers-for-natural-language-processing-build-train-and-fine-tune-deep-neural-network-architectures-for-nlp-with-python-pytorch-tensorflow-bert-and-gpt-3-2nd-edition_denis-rothman/36514681/
10490328056081,wob,Cracking the Coding Interview: 189 Programming Questions and Solutions 6th Edition,Gayle Laakmann Mcdowell,cracking-the-coding-interview-189-programming-questions-and-solutions-6th-editio-book-gayle-laakmann-mcdowell-9780984782864,51741942448401,GOOD,SBYB,US,,5.68,39.95,list_price,0.8578,True,9780984782864,0984782869,9780984782864,,CIN0984782869G,2,CareerCup,39.95,,https://www.worldofbooks.com/products/cracking-the-coding-interview-189-programming-questions-and-solutions-6th-editio-book-gayle-laakmann-mcdowell-9780984782864?variant=51741942448401
9871205335313,wob,Hands-On Unsupervised Learning Using Python,Ankur A Patel,hands-on-unsupervised-learning-using-python-book-ankur-a-patel-9781492035640,50298538492177,VERY_GOOD,SBYB,US,,9.88,67.49,,0.8536,True,9781492035640,,9781492035640,,,,O'Reilly Media,79.99,63.99,https://www.worldofbooks.com/products/hands-on-unsupervised-learning-using-python-book-ankur-a-patel-9781492035640?variant=50298538492177
10339427385617,wob,Introduction to Time Series and Forecasting,Peter J Brockwell,introduction-to-time-series-and-forecasting-book-peter-j-brockwell-9780387947198,51415775707409,GOOD,SBYB,US,,13.08,88.95,list_price,0.853,True,9780387947198,0387947191,9780387947198,,CIN0387947191G,1,Springer-Verlag New York Inc.,88.95,45.5,https://www.worldofbooks.com/products/introduction-to-time-series-and-forecasting-book-peter-j-brockwell-9780387947198?variant=51415775707409
10244832559377,wob,Practical Time Series Forecasting with R,Kenneth C Lichtendahl Jr,practical-time-series-forecasting-with-r-book-kenneth-c-lichtendahl-jr-9780997847918,51743423627537,VERY_GOOD,SBYB,US,,4.55,29.9,store_new,0.8478,True,9780997847918,0997847913,9780997847918,,CIN0997847913VG,3,Axelrod Schnall Publishers,29.9,0.0,https://www.worldofbooks.com/products/practical-time-series-forecasting-with-r-book-kenneth-c-lichtendahl-jr-9780997847918?variant=51743423627537
428449,tb,Introduction to Time Series and Forecasting,Peter J. Brockwell ; Richard A. Davis,introduction-to-time-series-and-forecasting_richard-a-davis_peter-j-brockwell/428449,,VERY_GOOD,,,Hardcover,15.29,99.99,store_new,0.8471,True,9780387953519,0387953515,9780387953519,,,1,,119.0,,https://www.thriftbooks.com/w/introduction-to-time-series-and-forecasting_richard-a-davis_peter-j-brockwell/428449/
9786649837841,wob,Applied Time Series Modelling and Forecasting,Richard Harris,applied-time-series-modelling-and-forecasting-book-richard-harris-9780470844434,49517885063441,VERY_GOOD,INTERNAL,GB,,12.99,82.09,store_new,0.8418,True,9780470844434,0470844434,9780470844434,,GOR004450175,1,Wiley,83.95,56.95,https://www.worldofbooks.com/products/applied-time-series-modelling-and-forecasting-book-richard-harris-9780470844434?variant=49517885063441
525723,tb,Forecasting and Time Series Analysis,Douglas C. Montgomery,forecasting-and-time-series-analysis_douglas-c-montgomery/525723,,ACCEPTABLE,,,Hardcover,8.79,55.0,list_price,0.8402,True,9780070428584,0070428581,9780070428584,,,1,,55.0,,https://www.thriftbooks.com/w/forecasting-and-time-series-analysis_douglas-c-montgomery/525723/
9873728864529,wob,The Self-taught Programmer,Cory Althoff,self-taught-programmer-book-cory-althoff-9781472147103,51695102230801,GOOD,SBYB,US,,3.78,23.59,store_new,0.8398,True,9781472147103,1472147103,9781472147103,,CIN1472147103G,3,"Little, Brown Book Group",,16.99,https://www.worldofbooks.com/products/self-taught-programmer-book-cory-althoff-9781472147103?variant=51695102230801
9873305207057,wob,Machine Learning for Time Series Forecasting with Python,Francesca Lazzeri,machine-learning-for-time-series-forecasting-with-python-book-francesca-lazzeri-9781119682363,50378585473297,GOOD,SBYB,US,,8.18,50.79,,0.8389,True,9781119682363,,9781119682363,,,,Wiley,60,47.5,https://www.worldofbooks.com/products/machine-learning-for-time-series-forecasting-with-python-book-francesca-lazzeri-9781119682363?variant=50378585473297
9804435194129,wob,"Python for Data Analysis, 2e",Wes Mckinney,python-for-data-analysis-2e-book-wes-mckinney-9781491957660,49556064796945,VERY_GOOD,SBYB,US,,8.08,47.99,list_price,0.8316,True,9781491957660,1491957662,9781491957660,,CIN1491957662VG,9,O'Reilly Media,,47.99,https://www.worldofbooks.com/products/python-for-data-analysis-2e-book-wes-mckinney-9781491957660?variant=49556064796945
13942400,tb,Automatic Speech Recognition: A Discriminative and Hierarchical Modeling Approach,Li Deng ; Dong Yu,automatic-speech-recognition-a-discriminative-and-hierarchical-modeling-approach_dong-yu_li-deng/13942400,,GOOD,,,Hardcover,30.29,169.99,store_new,0.8218,True,9781447157786,1447157788,9781447157786,,,221,,169.99,,https://www.thriftbooks.com/w/automatic-speech-recognition-a-discriminative-and-hierarchical-modeling-approach_dong-yu_li-deng/13942400/
10074369556753,wob,Fundamentals of Speech Recognition,Lawrence Rabiner,fundamentals-of-speech-recognition-book-lawrence-rabiner-9780130151575,53748658766097,WELL_READ,SBYB,US,,13.98,77.99,list_price,0.8207,True,9780130151575,0130151572,9780130151575,,CIN0130151572A,2,Pearson Education (US),,77.99,https://www.worldofbooks.com/products/fundamentals-of-speech-recognition-book-lawrence-rabiner-9780130151575?variant=53748658766097
10247221,tb,The Master Algorithm: How the Quest for the Ultimate Learning Machine Will Remake Our World,Pedro Domingos,the-master-algorithm-how-the-quest-for-the-ultimate-learning-machine-will-remake-our-world_pedro-domingos/10247221,,VERY_GOOD,,,Paperback,5.49,29.99,list_price,0.8169,True,9780465065707,0465065708,9780465065707,,,12,,29.99,,https://www.thriftbooks.com/w/the-master-algorithm-how-the-quest-for-the-ultimate-learning-machine-will-remake-our-world_pedro-domingos/10247221/
1003138,tb,Bayesian Data Analysis,Donald B. Rubin ; John B. Carlin ; Andrew Gelman ; Hal S. Stern ; David B. Dunson,bayesian-data-analysis-texts-in-statistical-science_andrew-gelman_donald-b-rubin/1003138,,LIKE_NEW,,,Hardcover,26.19,140.99,store_new,0.8142,True,9781584883883,158488388X,9781584883883,,,2,,83.95,,https://www.thriftbooks.com/w/bayesian-data-analysis-texts-in-statistical-science_andrew-gelman_donald-b-rubin/1003138/
9846110224657,wob,Python for Data Analysis,Wes Mckinney,python-for-data-analysis-book-wes-mckinney-9781449319793,50091367956753,VERY_GOOD,SBYB,US,,5.96,31.99,list_price,0.8137,True,9781449319793,1449319793,9781449319793,,CIN1449319793VG,6,O'Reilly Media,,31.99,https://www.worldofbooks.com/products/python-for-data-analysis-book-wes-mckinney-9781449319793?variant=50091367956753
827912,tb,Fundamentals of Speech Recognition,Lawrence R. Rabiner,fundamentals-of-speech-recognition_biing-hwang-juang_lawrence-rabiner/827912,,GOOD,,,Hardcover,20.59,105.0,list_price,0.8039,True,9780130151575,0130151572,9780130151575,,,4,,105.0,,https://www.thriftbooks.com/w/fundamentals-of-speech-recognition_biing-hwang-juang_lawrence-rabiner/827912/
9849819234577,wob,Foundations of Statistical Natural Language Processing,Christopher Manning,foundations-of-statistical-natural-language-processing-book-christopher-manning-9780262133609,50046755111185,VERY_GOOD,INTERNAL,GB,,27.99,141.59,,0.8023,True,9780262133609,,9780262133609,,,,MIT Press Ltd,,119.0,https://www.worldofbooks.com/products/foundations-of-statistical-natural-language-processing-book-christopher-manning-9780262133609?variant=50046755111185
9869713998097,wob,The Deep Learning Revolution,Terrence J Sejnowski,deep-learning-revolution-book-terrence-j-sejnowski-9780262038034,52489721544977,VERY_GOOD,SBYB,US,,7.28,36.39,,0.7999,True,9780262038034,,9780262038034,,,,MIT Press Ltd,29.95,27.0,https://www.worldofbooks.com/products/deep-learning-revolution-book-terrence-j-sejnowski-9780262038034?variant=52489721544977
9258129,tb,Doing Data Science: Straight Talk from the Frontline,Cathy O'Neil ; Rachel Schutt,doing-data-science/9258129,,VERY_GOOD,,,Paperback,6.89,33.25,store_new,0.7928,True,9781449358655,1449358659,9781449358655,,,168,,54.99,,https://www.thriftbooks.com/w/doing-data-science/9258129/
10077019668753,wob,Design and Analysis of Experiments,Douglas C Montgomery,design-and-analysis-of-experiments-book-douglas-c-montgomery-9780471520009,50355327893777,GOOD,SBYB,US,,5.36,24.95,list_price,0.7852,True,9780471520009,0471520004,9780471520009,,CIN0471520004G,2,John Wiley and Sons Ltd,,24.95,https://www.worldofbooks.com/products/design-and-analysis-of-experiments-book-douglas-c-montgomery-9780471520009?variant=50355327893777
9850960740625,wob,Pattern Recognition and Machine Learning,Christopher M Bishop,pattern-recognition-and-machine-learning-book-christopher-m-bishop-9780387310732,50761977692433,WELL_READ,SBYB,US,,22.18,99.99,,0.7782,True,9780387310732,,9780387310732,,,,Springer-Verlag New York Inc.,99.99,74.99,https://www.worldofbooks.com/products/pattern-recognition-and-machine-learning-book-christopher-m-bishop-9780387310732?variant=50761977692433
9869448544529,wob,Machine Learning Design Patterns,Valliappa Lakshmanan,machine-learning-design-patterns-book-valliappa-lakshmanan-9781098115784,53676287295761,WELL_READ,SBYB,US,,12.88,56.49,,0.772,True,9781098115784,,9781098115784,,,,O'Reilly Media,65.99,52.99,https://www.worldofbooks.com/products/machine-learning-design-patterns-book-valliappa-lakshmanan-9781098115784?variant=53676287295761
9637925,tb,Data Science from Scratch: First Principles with Python,Joel Grus,data-science-from-scratch-first-principles-with-python_joel-grus/9637925,,VERY_GOOD,,,Paperback,8.79,38.49,,0.7716,True,9781491901427,,9781491901427,,,,,49.99,,https://www.thriftbooks.com/w/data-science-from-scratch-first-principles-with-python_joel-grus/9637925/
11306115,tb,Foundations of Machine Learning,Ameet Talwalkar ; Mehryar Mohri ; Afshin Rostamizadeh,foundations-of-machine-learning_mehryar-mohri_ameet-talwalkar/11306115,,VERY_GOOD,,,Hardcover,23.59,101.14,store_new,0.7668,True,9780262018258,026201825X,9780262018258,,,1,,85.0,,https://www.thriftbooks.com/w/foundations-of-machine-learning_mehryar-mohri_ameet-talwalkar/11306115/
10083308896529,wob,Introduction to Time Series Analysis and Forecasting,Douglas C Montgomery,introduction-to-time-series-analysis-and-forecasting-book-douglas-c-montgomery-9781118745113,53680018129169,VERY_GOOD,SBYB,US,,34.98,149.95,list_price,0.7667,True,9781118745113,1118745116,9781118745113,,CIN1118745116VG,6,Wiley-Interscience,149.95,114.95,https://www.worldofbooks.com/products/introduction-to-time-series-analysis-and-forecasting-book-douglas-c-montgomery-9781118745113?variant=53680018129169
9791364956433,wob,Data Science from Scratch,Joel Grus,data-science-from-scratch-book-joel-grus-9781492041139,49588496531729,GOOD,SBYB,US,,13.28,56.49,,0.7649,True,9781492041139,,9781492041139,,,,O'Reilly Media,65.99,52.99,https://www.worldofbooks.com/products/data-science-from-scratch-book-joel-grus-9781492041139?variant=49588496531729
14017990,tb,Practical Time Series Forecasting with R: A Hands-On Guide,Galit Shmueli ; Kenneth C. Lichtendahl Jr.,practical-time-series-forecasting-with-r-a-hands-on-guide_kenneth-c-lichtendahl-jr_galit-shmueli/14017990,,LIKE_NEW,,,Paperback,6.39,27.16,store_new,0.7647,True,9780997847918,0997847913,9780997847918,,,180,,29.9,,https://www.thriftbooks.com/w/practical-time-series-forecasting-with-r-a-hands-on-guide_kenneth-c-lichtendahl-jr_galit-shmueli/14017990/
9791911821585,wob,The Self-Taught Programmer,Cory Althoff,self-taught-programmer-book-cory-althoff-9780999685907,49529007407377,GOOD,SBYB,US,,5.21,21.87,store_new,0.7618,True,9780999685907,0999685902,9780999685907,,CIN0999685902G,188,Self-Taught Media,19.99,,https://www.worldofbooks.com/products/self-taught-programmer-book-cory-althoff-9780999685907?variant=49529007407377
9792916291857,wob,Deep Learning with Python,Francois Chollet,deep-learning-with-python-book-francois-chollet-9781617296864,49617615847697,VERY_GOOD,SBYB,US,,13.58,56.99,,0.7617,True,9781617296864,,9781617296864,,,,Manning Publications,,48.99,https://www.worldofbooks.com/products/deep-learning-with-python-book-francois-chollet-9781617296864?variant=49617615847697
11305424,tb,Machine Learning: A Probabilistic Perspective,Kevin P. Murphy,machine-learning-a-probabilistic-perspective_kevin-p-murphy/11305424,,ACCEPTABLE,,,Hardcover,36.69,151.53,store_new,0.7579,True,9780262018029,0262018020,9780262018029,,,16,,135.0,,https://www.thriftbooks.com/w/machine-learning-a-probabilistic-perspective_kevin-p-murphy/11305424/
11609393,tb,Introduction to Machine Learning with Python: A Guide for Data Scientists,Sarah Guido ; Andreas C. Müller ; Andreas C. Muller,introduction-to-machine-learning-with-python-a-guide-for-data-scientists_sarah-guido/11609393,,VERY_GOOD,,,Paperback,13.99,57.72,store_new,0.7576,True,9781449369415,1449369413,9781449369415,,,164,,59.99,,https://www.thriftbooks.com/w/introduction-to-machine-learning-with-python-a-guide-for-data-scientists_sarah-guido/11609393/
26766643,tb,Deep Learning for Nlp and Speech Recognition,Uday Kamath ; John Liu ; James Whitaker,deep-learning-for-nlp-and-speech-recognition/26766643,,VERY_GOOD,,,Paperback,22.29,89.99,store_new,0.7523,True,9783030145989,3030145980,9783030145989,,,219,,89.99,,https://www.thriftbooks.com/w/deep-learning-for-nlp-and-speech-recognition/26766643/
13891133,tb,Python Data Science Handbook: Essential Tools for Working with Data,Jake Vanderplas,python-data-science-handbook-tools-and-techniques-for-developers_jake-vanderplas/13891133,,VERY_GOOD,,,Paperback,12.19,46.36,store_new,0.7371,True,9781491912058,1491912057,9781491912058,,,1,,69.99,,https://www.thriftbooks.com/w/python-data-science-handbook-tools-and-techniques-for-developers_jake-vanderplas/13891133/
778117,tb,"Machine Learning: An Artificial Intelligence Approach, Volume II (Machine Learning)",Tom M. Mitchell ; Jaime G. Carbonell ; Ryszard S. Michalski,machine-learning-an-artificial-intelligence-approach-volume-ii-machine-learning_tom-m-mitchell_jaime-g-carbonell/778117,,GOOD,,,Hardcover,19.59,72.95,list_price,0.7315,True,9780934613002,0934613001,9780934613002,,,3,,72.95,,https://www.thriftbooks.com/w/machine-learning-an-artificial-intelligence-approach-volume-ii-machine-learning_tom-m-mitchell_jaime-g-carbonell/778117/
9871442706705,wob,Applied Economic Forecasting using Time Series Methods,Eric Ghysels,applied-economic-forecasting-using-time-series-methods-book-eric-ghysels-9780190622015,50627448307985,GOOD,SBYB,US,,42.68,158.39,store_new,0.7305,True,9780190622015,0190622016,9780190622015,,CIN0190622016G,281,Oxford University Press Inc,160,115.0,https://www.worldofbooks.com/products/applied-economic-forecasting-using-time-series-methods-book-eric-ghysels-9780190622015?variant=50627448307985
9793928757521,wob,Probabilistic Graphical Models,Daphne Koller,probabilistic-graphical-models-book-daphne-koller-9780262013192,49759469732113,GOOD,SBYB,US,,37.08,137.49,store_new,0.7303,True,9780262013192,0262013193,9780262013192,,CIN0262013193G,4,MIT Press Ltd,145,112.0,https://www.worldofbooks.com/products/probabilistic-graphical-models-book-daphne-koller-9780262013192?variant=49759469732113
